"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 18 09:17:36 GMT 2022","Mon Jul 18 09:17:38 GMT 2022","2545","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"passed","Mon Jul 18 09:12:17 GMT 2022","Mon Jul 18 09:12:39 GMT 2022","22336","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Mon Jul 18 09:12:17 GMT 2022","Mon Jul 18 09:17:09 GMT 2022","292621","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Mon Jul 18 09:12:17 GMT 2022","Mon Jul 18 09:12:22 GMT 2022","5078","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Mon Jul 18 09:17:36 GMT 2022","Mon Jul 18 09:18:04 GMT 2022","28435","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Mon Jul 18 09:17:36 GMT 2022","Mon Jul 18 09:18:04 GMT 2022","28329","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Mon Jul 18 09:17:36 GMT 2022","Mon Jul 18 09:19:44 GMT 2022","128634","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"skipped","Mon Jul 18 09:17:36 GMT 2022","Mon Jul 18 09:17:36 GMT 2022","27","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Mon Jul 18 09:12:17 GMT 2022","Mon Jul 18 09:13:34 GMT 2022","77695","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Mon Jul 18 09:12:17 GMT 2022","Mon Jul 18 09:12:38 GMT 2022","21231","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Mon Jul 18 09:17:36 GMT 2022","Mon Jul 18 09:17:36 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"passed","Mon Jul 18 09:12:17 GMT 2022","Mon Jul 18 09:13:14 GMT 2022","57882","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Mon Jul 18 09:17:36 GMT 2022","Mon Jul 18 09:18:00 GMT 2022","24286","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Mon Jul 18 09:17:36 GMT 2022","Mon Jul 18 09:17:58 GMT 2022","22238","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Mon Jul 18 09:12:17 GMT 2022","Mon Jul 18 09:12:40 GMT 2022","23236","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Mon Jul 18 09:12:17 GMT 2022","Mon Jul 18 09:13:25 GMT 2022","68460","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
