"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:10:29 GMT 2022","72446","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:09:26 GMT 2022","44019","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"skipped","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:09:17 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:09:49 GMT 2022","32759","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:09:46 GMT 2022","29916","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:10:37 GMT 2022","115111","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:09:47 GMT 2022","30629","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"skipped","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:08:42 GMT 2022","113","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"skipped","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:08:42 GMT 2022","107","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:08:42 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:09:38 GMT 2022","21321","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:10:21 GMT 2022","64654","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"skipped","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:08:42 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:09:05 GMT 2022","23436","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:09:52 GMT 2022","35814","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"skipped","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:08:42 GMT 2022","61","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:09:17 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:09:24 GMT 2022","7577","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:09:02 GMT 2022","20110","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"passed","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:09:08 GMT 2022","26624","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:09:39 GMT 2022","22141","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:09:43 GMT 2022","26207","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"passed","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:08:58 GMT 2022","16431","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
